"Id","SalePrice"
2849,198982.411673804
2850,281974.903478731
2851,198777.891057583
2852,236631.876711975
2853,237916.448157208
2854,136289.484728593
2855,197412.924680548
2856,196148.901245942
2857,193785.14531829
2858,200596.390742299
2859,119023.576870673
2860,115315.295436745
2861,126773.781232221
2862,179593.290111109
2863,126123.647669352
2864,220362.603037143
2865,134815.513391479
2866,141218.553982366
2867,97239.9599158944
2868,97521.9339206033
2869,99305.3918631858
2870,127073.01869884
2871,89519.2161390798
2872,47261.3774705583
2873,103817.319628135
2874,126766.490063638
2875,124874.382335544
2876,174548.599590617
2877,146104.598552617
2878,183352.405662728
2879,134135.483586591
2880,101269.635583752
2881,147658.975087322
2882,178007.111145979
2883,203263.656593151
2884,215719.600656845
2885,186031.761535916
2886,242532.832480648
2887,100732.899054466
2888,137509.490042249
2889,61448.2261306957
2890,77935.3944300471
2891,132020.863532584
2892,44002.7131555537
2893,78203.8139109845
2894,50426.0714433462
2895,298618.169551104
2896,275901.098431319
2897,202722.869765727
2898,151507.940288951
2899,200744.044981246
2900,153121.008796782
2901,214528.347697869
2902,191770.670296474
2903,314801.359323019
2904,305306.862854986
2905,80291.5041447147
2906,205752.950060013
2907,116667.908771449
2908,127382.162548529
2909,153575.916306043
2910,70943.343493384
2911,88277.8070926236
2912,149084.063469073
2913,86126.1161935868
2914,77920.2195276171
2915,85648.5834191209
2916,92090.9524698627
2917,166573.189842038
2918,111853.132104481
2919,219089.831741196
